label,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,kp_34,kp_35,kp_36,kp_37,kp_38,kp_39,kp_40,kp_41,kp_42,kp_43,kp_44,kp_45,kp_46,kp_47,kp_48,kp_49,kp_50,kp_51,kp_52,kp_53,kp_54,kp_55,kp_56,kp_57,kp_58,kp_59,kp_60,kp_61,kp_62
escuela,0.749222,0.707447,-0.0,0.734169,0.646817,0.022942,0.743835,0.599942,0.032582,0.747992,0.566418,0.034107,0.754059,0.536622,0.033107,0.805793,0.590605,0.037351,0.805698,0.538305,0.040114,0.80334,0.498799,0.037786,0.799635,0.466435,0.034235,0.814109,0.596195,0.016538,0.813908,0.529395,0.021334,0.809155,0.482853,0.017923,0.802336,0.448423,0.013571,0.812623,0.601471,-0.005003,0.808336,0.533718,-0.006126,0.801825,0.489271,-0.008727,0.795709,0.455818,-0.011663,0.800769,0.604383,-0.025847,0.795081,0.547145,-0.031383,0.78997,0.512847,-0.033181,0.785625,0.485114,-0.034297
escuela,0.325123,0.62093,0.0,0.337848,0.567879,0.007694,0.3196,0.525728,0.011672,0.306303,0.499141,0.011941,0.296749,0.475813,0.011507,0.272174,0.525728,0.011417,0.266509,0.473309,0.003183,0.266299,0.431605,-0.004892,0.265586,0.396779,-0.010646,0.265441,0.529023,0.000724,0.261176,0.466859,-0.007347,0.263244,0.420706,-0.016096,0.264694,0.381586,-0.022151,0.267059,0.532972,-0.010602,0.26307,0.468534,-0.019612,0.264796,0.422928,-0.027799,0.265779,0.387477,-0.032434,0.277853,0.535613,-0.02156,0.272804,0.48129,-0.029388,0.271375,0.44549,-0.03407,0.270684,0.417973,-0.03688
escuela,0.325869,0.619331,0.0,0.339442,0.56685,0.006557,0.320723,0.524608,0.010268,0.306544,0.498213,0.010484,0.297149,0.475128,0.00999,0.273997,0.526683,0.010368,0.268559,0.47501,0.001706,0.268125,0.434127,-0.006761,0.267003,0.399755,-0.012643,0.267454,0.530231,0.000443,0.262637,0.469102,-0.007982,0.263996,0.423206,-0.017111,0.264517,0.383535,-0.023257,0.269377,0.53405,-0.010094,0.264092,0.470309,-0.019428,0.265541,0.425557,-0.027625,0.266166,0.390359,-0.032028,0.279995,0.536538,-0.020306,0.274274,0.484542,-0.028058,0.273299,0.44958,-0.032409,0.273302,0.422145,-0.034798
escuela,0.325359,0.617915,0.0,0.339293,0.564851,0.007845,0.320842,0.523418,0.012561,0.307867,0.497801,0.013707,0.297924,0.474629,0.014295,0.276474,0.527603,0.013004,0.270773,0.478171,0.007145,0.269661,0.441095,0.000915,0.267611,0.409118,-0.003567,0.27033,0.53124,0.003171,0.26618,0.474483,-0.002466,0.26655,0.432615,-0.009459,0.265879,0.396207,-0.014417,0.271712,0.535088,-0.007228,0.267097,0.476401,-0.013987,0.268452,0.436301,-0.020034,0.2686,0.404505,-0.023204,0.281568,0.536865,-0.017336,0.274592,0.484255,-0.022933,0.274016,0.450677,-0.025689,0.274821,0.4249,-0.027074
escuela,0.327182,0.616394,0.0,0.340905,0.561091,0.01005,0.322145,0.520386,0.015517,0.309013,0.495224,0.016815,0.29941,0.472397,0.017466,0.274793,0.523234,0.016148,0.270643,0.473878,0.010416,0.270209,0.436636,0.003914,0.268535,0.403916,-0.000954,0.268724,0.526447,0.00473,0.266467,0.469377,-0.001057,0.267607,0.427042,-0.008587,0.267614,0.389813,-0.013983,0.270787,0.530182,-0.007257,0.267789,0.470898,-0.014386,0.269187,0.429645,-0.021033,0.269196,0.39639,-0.024708,0.281788,0.531896,-0.018802,0.276284,0.478913,-0.024862,0.275751,0.444956,-0.028055,0.276205,0.418134,-0.029846
escuela,0.354283,0.618551,0.0,0.352058,0.579601,-0.002677,0.334202,0.544385,-0.003794,0.318368,0.520987,-0.005655,0.307511,0.503132,-0.00732,0.302954,0.549753,-0.0026,0.291866,0.507478,-0.013427,0.288897,0.470734,-0.022298,0.287365,0.443438,-0.027389,0.301501,0.55103,-0.005597,0.289498,0.50493,-0.014535,0.286037,0.467355,-0.021668,0.283505,0.436478,-0.025838,0.305265,0.551168,-0.009384,0.292879,0.508128,-0.016911,0.288248,0.473202,-0.020946,0.285022,0.445366,-0.022553,0.313161,0.55224,-0.013594,0.302132,0.519153,-0.018645,0.297263,0.492796,-0.019748,0.294341,0.472088,-0.019659
escuela,0.490621,0.732555,0.0,0.4752,0.687683,-0.006815,0.46818,0.623238,-0.015293,0.474491,0.569697,-0.022845,0.479057,0.529744,-0.030386,0.455536,0.640679,-0.036082,0.474848,0.568187,-0.054966,0.490194,0.531485,-0.06229,0.502564,0.504083,-0.065759,0.474892,0.65733,-0.041486,0.493144,0.580686,-0.062948,0.506862,0.535568,-0.07159,0.517544,0.500191,-0.076258,0.500469,0.671246,-0.046205,0.515762,0.59958,-0.065845,0.526238,0.554632,-0.074316,0.533252,0.517998,-0.078159,0.528316,0.681422,-0.050407,0.538522,0.626241,-0.066363,0.544675,0.591571,-0.073423,0.550538,0.561135,-0.07737
escuela,0.433176,0.710127,0.0,0.436836,0.64943,-0.005959,0.438553,0.59561,-0.020013,0.445226,0.564264,-0.033905,0.459411,0.556367,-0.047039,0.385478,0.563746,-0.040623,0.417917,0.532498,-0.058949,0.447327,0.533485,-0.066846,0.464831,0.543422,-0.071516,0.382893,0.595607,-0.04796,0.432489,0.577493,-0.062197,0.45811,0.588719,-0.061451,0.46682,0.601201,-0.063235,0.390819,0.635263,-0.054434,0.441912,0.618159,-0.065914,0.460498,0.627283,-0.058009,0.463432,0.637851,-0.054217,0.403278,0.674791,-0.061576,0.445569,0.658665,-0.067411,0.459816,0.66127,-0.060153,0.461407,0.666192,-0.05562
escuela,0.404799,0.701116,0.0,0.379583,0.679678,-0.003936,0.355676,0.637492,-0.011036,0.346812,0.597592,-0.017924,0.344514,0.567208,-0.025333,0.342778,0.642188,-0.029038,0.327,0.577935,-0.046172,0.321663,0.536197,-0.055269,0.317961,0.502193,-0.060776,0.357538,0.643566,-0.035844,0.342522,0.573144,-0.053894,0.336589,0.525706,-0.06376,0.332794,0.487501,-0.069487,0.378674,0.64356,-0.041644,0.365604,0.575267,-0.057611,0.360896,0.529824,-0.066456,0.356953,0.493221,-0.071148,0.40277,0.641728,-0.046873,0.395835,0.594648,-0.061221,0.390878,0.561339,-0.067715,0.387158,0.531711,-0.070936
escuela,0.345954,0.633953,0.0,0.357796,0.58442,0.004848,0.338586,0.545045,0.007954,0.325231,0.520502,0.008067,0.317112,0.49949,0.007868,0.297304,0.544228,0.009022,0.291296,0.498336,0.000655,0.289278,0.462966,-0.007465,0.287156,0.432688,-0.013315,0.294131,0.547892,0.000337,0.287317,0.496312,-0.007938,0.286138,0.456085,-0.016713,0.28456,0.41994,-0.022624,0.298378,0.552959,-0.009056,0.291494,0.501226,-0.01801,0.29173,0.464203,-0.024849,0.291109,0.433433,-0.028368,0.310434,0.558018,-0.018355,0.302966,0.517113,-0.02544,0.300075,0.48874,-0.028628,0.298627,0.465277,-0.030205
escuela,0.345162,0.635289,0.0,0.356374,0.581824,0.005977,0.337607,0.542929,0.009331,0.324827,0.518072,0.009316,0.317016,0.496616,0.009141,0.295745,0.544797,0.011875,0.290092,0.499614,0.004125,0.288328,0.464509,-0.003745,0.286698,0.434388,-0.009494,0.292763,0.547594,0.002742,0.286632,0.496603,-0.004969,0.285434,0.456948,-0.013402,0.284295,0.42203,-0.019171,0.297419,0.551952,-0.007194,0.291478,0.501535,-0.015216,0.291431,0.465725,-0.021456,0.291109,0.436426,-0.024773,0.310194,0.556312,-0.017094,0.303171,0.516551,-0.023306,0.299545,0.488315,-0.026281,0.297512,0.464744,-0.027864
escuela,0.344517,0.639582,0.0,0.356537,0.590076,0.005133,0.338618,0.549688,0.008177,0.325694,0.524207,0.008097,0.317942,0.501757,0.007749,0.297181,0.548425,0.009431,0.291373,0.502262,0.001375,0.289712,0.466648,-0.006393,0.287759,0.435722,-0.012095,0.293622,0.55145,0.000624,0.286397,0.499023,-0.007545,0.284999,0.458576,-0.016192,0.282992,0.422005,-0.022148,0.297614,0.556209,-0.008855,0.291408,0.50503,-0.017556,0.291866,0.468593,-0.024285,0.291323,0.438226,-0.027872,0.309644,0.561082,-0.018244,0.301871,0.520572,-0.025066,0.298861,0.492173,-0.028448,0.297337,0.468413,-0.030335
escuela,0.344655,0.642571,0.0,0.357094,0.587784,0.010129,0.338471,0.548912,0.014968,0.325156,0.524207,0.015532,0.316549,0.503211,0.015217,0.297872,0.548302,0.014314,0.292334,0.502609,0.007441,0.290068,0.467374,1.8e-05,0.287465,0.436248,-0.005674,0.294053,0.550251,0.002607,0.2869,0.498196,-0.004504,0.284272,0.456839,-0.012984,0.280981,0.420268,-0.019111,0.296888,0.554825,-0.009541,0.289846,0.502843,-0.017276,0.288446,0.46494,-0.023836,0.286069,0.433795,-0.027641,0.307951,0.560064,-0.021276,0.299021,0.515315,-0.027556,0.29553,0.484454,-0.030663,0.294078,0.459401,-0.032563
escuela,0.342308,0.638166,0.0,0.354781,0.584635,0.010638,0.335878,0.546483,0.016124,0.323461,0.522915,0.017409,0.316172,0.502582,0.018206,0.293451,0.550249,0.015518,0.290012,0.503552,0.010052,0.289674,0.469923,0.004104,0.288767,0.441287,-0.000378,0.290582,0.553273,0.004247,0.285967,0.499514,-0.001821,0.285456,0.459467,-0.009008,0.284362,0.424363,-0.014041,0.295107,0.556887,-0.007483,0.289398,0.503015,-0.014705,0.28961,0.465448,-0.020623,0.288452,0.435058,-0.023786,0.308239,0.558782,-0.018696,0.300418,0.513131,-0.024572,0.29714,0.483109,-0.027281,0.295011,0.459022,-0.028785
escuela,0.723668,0.695614,-0.0,0.721427,0.644437,0.00525,0.73573,0.601613,0.004925,0.741229,0.568583,0.001754,0.743063,0.540785,-0.004301,0.785311,0.611587,0.003833,0.790407,0.553147,-0.002344,0.791836,0.515168,-0.010684,0.790625,0.485296,-0.017142,0.784478,0.613927,-0.005965,0.788743,0.551511,-0.009539,0.789873,0.507134,-0.018793,0.788423,0.471164,-0.027214,0.776699,0.613217,-0.01567,0.780345,0.550527,-0.020264,0.779647,0.509197,-0.027405,0.779048,0.477381,-0.033732,0.75992,0.608049,-0.025123,0.76333,0.553694,-0.030741,0.764846,0.522411,-0.03329,0.765663,0.498634,-0.035622
escuela,0.605269,0.747686,0.0,0.629315,0.712644,-0.006366,0.64437,0.656203,-0.015349,0.652959,0.608027,-0.023167,0.661257,0.56705,-0.033346,0.647097,0.661976,-0.040071,0.64544,0.598124,-0.060175,0.645437,0.55638,-0.072209,0.644808,0.522574,-0.080349,0.630019,0.668685,-0.046427,0.628612,0.59753,-0.065889,0.627688,0.551416,-0.075545,0.627556,0.516203,-0.083468,0.608197,0.674847,-0.051707,0.606162,0.605615,-0.068611,0.605536,0.560641,-0.074827,0.606105,0.526804,-0.079522,0.582283,0.678489,-0.05648,0.581704,0.629191,-0.07295,0.583369,0.596506,-0.079713,0.585084,0.569631,-0.084175
escuela,0.471619,0.784104,0.0,0.455979,0.733255,-0.007309,0.450686,0.675081,-0.018382,0.450522,0.627812,-0.029076,0.442207,0.589842,-0.039924,0.448031,0.689064,-0.034964,0.459835,0.622945,-0.057841,0.474015,0.586923,-0.069575,0.482695,0.567088,-0.074965,0.465651,0.704916,-0.040585,0.480894,0.63888,-0.062422,0.493991,0.59647,-0.070159,0.500297,0.569381,-0.074411,0.487858,0.723206,-0.04657,0.502701,0.660524,-0.064177,0.512934,0.616983,-0.070172,0.516424,0.585669,-0.072835,0.512666,0.743195,-0.052651,0.525804,0.690756,-0.066463,0.532102,0.655029,-0.072461,0.535145,0.625457,-0.075936
escuela,0.739216,0.716421,-0.0,0.724662,0.657564,0.025154,0.734639,0.608901,0.037817,0.741422,0.577406,0.041313,0.74617,0.545392,0.042448,0.791021,0.5938,0.046761,0.796679,0.548979,0.052487,0.800581,0.511532,0.0519,0.802264,0.480105,0.048836,0.802213,0.600163,0.024455,0.809147,0.544337,0.029897,0.810106,0.499851,0.026917,0.807786,0.463646,0.023351,0.804689,0.608437,0.000961,0.807374,0.550933,-0.000981,0.804763,0.509295,-0.00377,0.801789,0.474939,-0.006155,0.798169,0.616634,-0.02176,0.796386,0.562706,-0.028161,0.793303,0.52865,-0.030564,0.790906,0.501138,-0.03193
escuela,0.739265,0.713625,-0.0,0.72581,0.653969,0.029833,0.73467,0.606209,0.044369,0.741459,0.574868,0.048571,0.746398,0.542371,0.049976,0.790498,0.591949,0.051994,0.795365,0.54776,0.058778,0.799246,0.510206,0.059334,0.800554,0.479602,0.057144,0.80188,0.599059,0.027066,0.809637,0.543682,0.032895,0.810549,0.497882,0.030293,0.808083,0.459935,0.027224,0.804512,0.607844,0.001173,0.806775,0.549734,-0.001611,0.803582,0.506701,-0.004384,0.80025,0.471029,-0.006308,0.798043,0.616077,-0.023446,0.796098,0.56057,-0.031312,0.792987,0.525319,-0.034122,0.790487,0.496707,-0.035404
escuela,0.737391,0.716686,-0.0,0.724956,0.657457,0.031384,0.735496,0.60988,0.046638,0.741433,0.578077,0.051296,0.745754,0.546002,0.053024,0.791161,0.598518,0.053612,0.796256,0.553232,0.060152,0.799185,0.51521,0.059633,0.799411,0.48333,0.056661,0.801776,0.604736,0.028091,0.808064,0.548692,0.034323,0.808276,0.502466,0.030718,0.804732,0.46525,0.026482,0.803739,0.611911,0.001719,0.806239,0.553896,0.00011,0.803019,0.510503,-0.003008,0.799441,0.475309,-0.005747,0.796897,0.618338,-0.02335,0.796363,0.564478,-0.030037,0.793469,0.529441,-0.032547,0.79125,0.50119,-0.034006
escuela,0.736593,0.717273,-0.0,0.723965,0.658085,0.028481,0.733902,0.61058,0.042052,0.740034,0.5794,0.045602,0.745969,0.548254,0.046432,0.791081,0.597984,0.049757,0.796454,0.553217,0.055278,0.799072,0.515796,0.053988,0.799465,0.484079,0.050549,0.802251,0.604592,0.025591,0.808518,0.548861,0.031233,0.809006,0.503147,0.027232,0.805553,0.466324,0.022653,0.804534,0.61235,0.000478,0.80619,0.554741,-0.00115,0.803027,0.511706,-0.004585,0.799465,0.476649,-0.007643,0.797553,0.619606,-0.023585,0.795606,0.565389,-0.029553,0.792394,0.530568,-0.031861,0.789795,0.502135,-0.033322
escuela,0.737026,0.716463,-0.0,0.723557,0.657237,0.026752,0.733125,0.609681,0.040138,0.740028,0.578402,0.044101,0.744994,0.548402,0.045521,0.789612,0.59447,0.047893,0.796486,0.549378,0.053126,0.80093,0.510879,0.052113,0.802861,0.478455,0.048747,0.801373,0.601898,0.024763,0.809007,0.545577,0.029156,0.810631,0.499414,0.024898,0.808543,0.461848,0.020372,0.804196,0.611142,0.000601,0.806928,0.553317,-0.00273,0.804132,0.51019,-0.006958,0.801082,0.474784,-0.010113,0.798198,0.620225,-0.022482,0.796595,0.566576,-0.029796,0.793853,0.532022,-0.032987,0.791728,0.503723,-0.034916
escuela,0.739246,0.713186,-0.0,0.726124,0.654864,0.029819,0.735065,0.60471,0.045027,0.741729,0.573113,0.049831,0.745424,0.541798,0.052003,0.789658,0.589008,0.052459,0.794802,0.545376,0.058667,0.799554,0.507791,0.059601,0.801597,0.476976,0.057822,0.802054,0.597013,0.02747,0.809622,0.542128,0.031,0.811032,0.496374,0.028714,0.809154,0.456468,0.02702,0.805603,0.607293,0.001442,0.808225,0.550246,-0.003667,0.805186,0.508205,-0.005312,0.802424,0.471274,-0.005002,0.799507,0.617266,-0.023248,0.797607,0.561206,-0.031787,0.794554,0.526144,-0.033497,0.792017,0.497262,-0.033108
escuela,0.371655,0.612909,0.0,0.375198,0.57864,-0.013105,0.358514,0.545418,-0.018006,0.340672,0.523882,-0.021485,0.33238,0.505001,-0.024762,0.329612,0.525125,-0.011673,0.313518,0.482499,-0.024583,0.306498,0.44474,-0.035687,0.301545,0.413545,-0.042748,0.323291,0.525927,-0.010168,0.307556,0.478806,-0.021053,0.301158,0.438345,-0.030189,0.296372,0.402314,-0.03607,0.319425,0.528244,-0.010258,0.306231,0.482732,-0.020005,0.300511,0.443555,-0.026432,0.296165,0.410823,-0.029589,0.317845,0.53417,-0.011564,0.308014,0.49608,-0.018966,0.303789,0.465614,-0.021899,0.301619,0.440186,-0.023084
escuela,0.483482,0.759619,0.0,0.46931,0.715025,-0.002335,0.469115,0.655203,-0.008228,0.477054,0.609627,-0.014486,0.470652,0.581683,-0.020901,0.466261,0.659185,-0.023621,0.488865,0.604146,-0.039532,0.50113,0.573448,-0.047145,0.507324,0.552238,-0.051173,0.478014,0.677212,-0.030131,0.503054,0.617952,-0.047064,0.514148,0.583655,-0.053171,0.519056,0.559004,-0.056354,0.495716,0.697195,-0.036443,0.518931,0.641375,-0.050743,0.528187,0.608609,-0.055812,0.532038,0.582987,-0.058153,0.517009,0.717551,-0.042549,0.534033,0.677481,-0.054904,0.542653,0.651055,-0.060786,0.550141,0.627279,-0.064295
escuela,0.644496,0.770242,-0.0,0.684828,0.751908,-0.00377,0.710701,0.716348,-0.013786,0.72406,0.681991,-0.023944,0.726807,0.651207,-0.03732,0.712465,0.711868,-0.040845,0.722752,0.662056,-0.065114,0.724155,0.63097,-0.082342,0.724584,0.605856,-0.094515,0.692404,0.715223,-0.051812,0.701984,0.66649,-0.077569,0.70459,0.629925,-0.094376,0.707123,0.600465,-0.108078,0.667227,0.721358,-0.061353,0.672925,0.673135,-0.084732,0.67773,0.637131,-0.097416,0.68206,0.608061,-0.107485,0.640175,0.725837,-0.070101,0.638227,0.690459,-0.091968,0.640665,0.663204,-0.101889,0.643934,0.638659,-0.109584
escuela,0.73936,0.711393,-0.0,0.726329,0.6512,0.03172,0.736116,0.60341,0.047625,0.742181,0.572339,0.05317,0.746713,0.540953,0.056123,0.792053,0.591911,0.053562,0.794844,0.545804,0.060807,0.797872,0.507712,0.062501,0.798391,0.47765,0.061607,0.801731,0.598161,0.028656,0.808013,0.540617,0.035111,0.807436,0.495386,0.034867,0.804802,0.458382,0.034211,0.803124,0.605156,0.002909,0.805046,0.545917,0.001296,0.801642,0.503892,0.001739,0.798881,0.469173,0.002631,0.795423,0.610884,-0.021521,0.794055,0.555208,-0.028079,0.791462,0.52106,-0.02868,0.789735,0.493871,-0.027767
escuela,0.738285,0.710425,-0.0,0.724104,0.652021,0.026622,0.73455,0.604178,0.039832,0.741503,0.572491,0.043609,0.746089,0.540291,0.044905,0.790873,0.592562,0.047379,0.794617,0.546871,0.053051,0.797452,0.509427,0.053001,0.797793,0.478858,0.050753,0.801254,0.598995,0.024524,0.806842,0.541812,0.030356,0.806349,0.496863,0.028387,0.803014,0.460632,0.025874,0.80305,0.60617,0.000606,0.804388,0.546698,-0.001333,0.800617,0.504589,-0.003017,0.796627,0.47032,-0.004217,0.795456,0.611985,-0.022399,0.794298,0.557176,-0.029349,0.79179,0.52317,-0.031321,0.789223,0.495843,-0.031895
escuela,0.737861,0.71677,-0.0,0.725579,0.658089,0.029418,0.736517,0.607834,0.043728,0.742277,0.57494,0.047932,0.746717,0.542682,0.049413,0.793113,0.598067,0.050541,0.795206,0.551217,0.057029,0.797383,0.513257,0.057738,0.797333,0.482556,0.056115,0.802752,0.604353,0.026419,0.806643,0.546822,0.033711,0.805665,0.5017,0.0333,0.802497,0.46444,0.03206,0.803716,0.611477,0.001359,0.804469,0.551806,0.00072,0.801335,0.509731,0.001285,0.798286,0.474704,0.001771,0.795055,0.617067,-0.022678,0.793442,0.56073,-0.029165,0.791019,0.52603,-0.029639,0.789016,0.49811,-0.028654
escuela,0.736751,0.715073,-0.0,0.723603,0.655592,0.025951,0.735713,0.606134,0.038868,0.742038,0.573679,0.04248,0.746603,0.541716,0.043526,0.792426,0.597466,0.046264,0.795382,0.550231,0.051123,0.797352,0.512023,0.049907,0.797594,0.480225,0.046825,0.802256,0.604139,0.023576,0.806011,0.545768,0.029101,0.805087,0.500512,0.026276,0.801395,0.463852,0.023097,0.803106,0.611306,-0.000121,0.803807,0.551202,-0.001934,0.800552,0.508484,-0.00344,0.797339,0.47325,-0.004509,0.79414,0.616796,-0.02299,0.793698,0.561211,-0.029462,0.791766,0.526903,-0.030545,0.789893,0.49894,-0.030363
escuela,0.347095,0.613855,0.0,0.360358,0.570883,0.0025,0.344908,0.52365,0.007092,0.331466,0.495375,0.008725,0.322859,0.469389,0.010013,0.315894,0.504322,0.013855,0.307021,0.459272,0.008751,0.303458,0.426115,0.002684,0.299894,0.396208,-0.002129,0.306107,0.50746,0.005742,0.295432,0.457852,0.001096,0.291958,0.418702,-0.006149,0.289236,0.384644,-0.011613,0.298588,0.516765,-0.004154,0.28801,0.469585,-0.01132,0.286037,0.435681,-0.018402,0.283857,0.407965,-0.022584,0.295449,0.53017,-0.01436,0.288246,0.485698,-0.021815,0.288047,0.457081,-0.026196,0.288948,0.43472,-0.028887
comer,0.587467,0.660015,-0.0,0.594404,0.608778,0.006381,0.591674,0.554979,0.003665,0.581722,0.517154,-0.001279,0.56338,0.492843,-0.009782,0.604418,0.524922,-0.011727,0.571203,0.46384,-0.023979,0.548795,0.434469,-0.0337,0.53202,0.411446,-0.039789,0.598478,0.54058,-0.021323,0.560978,0.474893,-0.027995,0.535782,0.439135,-0.033361,0.515093,0.412849,-0.039304,0.585053,0.558983,-0.029863,0.548917,0.495052,-0.037262,0.526779,0.45728,-0.04134,0.510183,0.429873,-0.045393,0.56492,0.578448,-0.037408,0.538329,0.527443,-0.046337,0.524047,0.496872,-0.048113,0.512293,0.473352,-0.048932
comer,0.590161,0.65532,-0.0,0.596683,0.602259,0.007722,0.593318,0.548392,0.005938,0.583421,0.509749,0.00155,0.565403,0.484825,-0.00641,0.604979,0.517009,-0.008589,0.572565,0.454084,-0.020004,0.550489,0.42462,-0.029317,0.53393,0.400465,-0.03522,0.599246,0.531876,-0.018773,0.561674,0.463774,-0.024521,0.537094,0.42834,-0.029566,0.517778,0.40182,-0.035361,0.585872,0.550096,-0.027979,0.549521,0.48422,-0.034542,0.52777,0.445614,-0.038541,0.512014,0.416325,-0.042729,0.565742,0.569892,-0.036153,0.538787,0.517014,-0.044307,0.524628,0.486106,-0.04578,0.513229,0.461383,-0.04656
comer,0.588394,0.65459,-0.0,0.594299,0.600124,0.008297,0.591055,0.546238,0.006779,0.581232,0.507955,0.002532,0.563847,0.482823,-0.00536,0.603434,0.511968,-0.00702,0.570789,0.450129,-0.018605,0.548064,0.421513,-0.028544,0.531202,0.398444,-0.034724,0.596948,0.528163,-0.017147,0.558685,0.4608,-0.022742,0.533527,0.426889,-0.028401,0.514513,0.401619,-0.034739,0.583564,0.547364,-0.026343,0.546912,0.482316,-0.032479,0.524803,0.444144,-0.037109,0.508946,0.415014,-0.041872,0.56411,0.567841,-0.034431,0.5371,0.515278,-0.041194,0.522906,0.485002,-0.042282,0.511523,0.460494,-0.04311
comer,0.589088,0.662846,-0.0,0.594871,0.607571,0.006289,0.591213,0.554188,0.003827,0.580837,0.516048,-0.001068,0.564918,0.490584,-0.009041,0.603328,0.521526,-0.007805,0.571784,0.460872,-0.020078,0.549983,0.431247,-0.030683,0.532718,0.405776,-0.037616,0.596746,0.536541,-0.017357,0.559099,0.469654,-0.024386,0.534201,0.43532,-0.030642,0.51574,0.407546,-0.037543,0.583405,0.5552,-0.026355,0.546156,0.490743,-0.033151,0.523908,0.453492,-0.038245,0.508226,0.423637,-0.043628,0.564753,0.576184,-0.034547,0.537121,0.525077,-0.041348,0.522839,0.495892,-0.043173,0.511846,0.471426,-0.044955
comer,0.588839,0.660183,-0.0,0.595172,0.609716,0.007293,0.591925,0.556046,0.005842,0.581736,0.519526,0.002121,0.563195,0.496716,-0.005172,0.603916,0.524037,-0.011125,0.570359,0.463996,-0.021788,0.548874,0.435091,-0.02967,0.533044,0.412184,-0.03455,0.598251,0.539744,-0.020739,0.559403,0.475587,-0.026311,0.534703,0.4404,-0.03028,0.514373,0.414567,-0.034976,0.585033,0.558295,-0.029122,0.54793,0.495139,-0.036269,0.526047,0.458327,-0.039096,0.509604,0.432092,-0.041818,0.564555,0.57795,-0.036406,0.536513,0.525693,-0.045833,0.521555,0.495695,-0.047095,0.509071,0.473135,-0.047011
comer,0.5865,0.656509,-0.0,0.594174,0.605034,0.006735,0.590843,0.550492,0.005037,0.58001,0.512172,0.001187,0.561575,0.488397,-0.006036,0.603145,0.521094,-0.011427,0.569306,0.461461,-0.022045,0.547341,0.43326,-0.029763,0.531348,0.411013,-0.034591,0.597321,0.537482,-0.020742,0.558437,0.473194,-0.026529,0.533813,0.438008,-0.03051,0.513774,0.412051,-0.035281,0.583864,0.556428,-0.028904,0.546505,0.493418,-0.036052,0.524927,0.456366,-0.03905,0.509037,0.429405,-0.04205,0.563522,0.576442,-0.036007,0.535383,0.524847,-0.045416,0.520682,0.494404,-0.046985,0.508662,0.470928,-0.047248
comer,0.586123,0.653667,-0.0,0.594671,0.602898,0.007209,0.591445,0.550705,0.0054,0.580679,0.514077,0.00135,0.561768,0.492052,-0.006253,0.602138,0.521694,-0.011977,0.569021,0.462867,-0.022656,0.54798,0.434537,-0.030303,0.532704,0.411315,-0.035093,0.59547,0.537778,-0.021631,0.557235,0.474424,-0.02747,0.533333,0.439324,-0.031301,0.513925,0.412609,-0.035891,0.581669,0.556454,-0.030016,0.545614,0.49418,-0.037186,0.524603,0.457327,-0.039802,0.509005,0.430293,-0.042379,0.561217,0.576055,-0.037301,0.534473,0.524408,-0.046801,0.520056,0.494333,-0.047968,0.508023,0.471475,-0.04777
